creative,goal_DONATE_prediction,goal_DONATE_predicted_prob,goal_CONTACT_prediction,goal_CONTACT_predicted_prob,goal_PURCHASE_prediction,goal_PURCHASE_predicted_prob,goal_GOTV_prediction,goal_GOTV_predicted_prob,goal_EVENT_prediction,goal_EVENT_predicted_prob,goal_POLL_prediction,goal_POLL_predicted_prob,goal_GATHERINFO_prediction,goal_GATHERINFO_predicted_prob,goal_LEARNMORE_prediction,goal_LEARNMORE_predicted_prob,goal_PRIMARY_PERSUADE_prediction,goal_PRIMARY_PERSUADE_predicted_prob,goal_highest_prob
HOUSE/CA21 CLF PEOPLE OVER PROFITS,0,0.003865545979835691,0,0.0072453471240216515,0,0.007509937168587222,0,0.04292457520603163,0,0.003899971785008042,0,0.004963789812999744,0,0.018260931080974284,1,0.8499169226601184,1,0.9277444209878223,PRIMARY_PERSUADE
HOUSE/CA21 CLF WHAT'S THE DEAL,0,0.004336166250324313,0,0.006703324229960328,0,0.00890935271032202,0,0.037384047952554934,0,0.003090529947090163,0,0.00527492669480924,0,0.014919925897194462,1,0.8459346848273731,1,0.9511693760754656,PRIMARY_PERSUADE
HOUSE/CA21 COX BEHIND THE LIES,0,0.005412271382637058,0,0.009923130551912657,0,0.005519796155739666,0,0.03584842505725061,0,0.003090529947090163,0,0.005708727268070899,0,0.01641432280432998,1,0.8981587130290264,1,0.9273013827631156,PRIMARY_PERSUADE
HOUSE/CA21 COX DANIEL FLORES,0,0.020408271564289832,0,0.010379502954464725,0,0.02166915101613487,0,0.030210569715004458,0,0.005173166016058104,0,0.009468018980948456,0,0.01773350263870928,0,0.39917656525789,1,0.6331510865784695,PRIMARY_PERSUADE
HOUSE/CA21 COX DAVID JOAN MANNY,0,0.006392741125166814,0,0.022807807931453438,0,0.006578639235776328,0,0.02644296367455836,0,0.003090529947090163,0,0.005579764448675882,0,0.012550034232654647,1,0.746583233619459,1,0.9043354928739329,PRIMARY_PERSUADE
HOUSE/CA21 COX ENGINEER,0,0.0045836290764267795,0,0.006461179728654223,0,0.007362632918453909,0,0.043422811837758785,0,0.0033056962913165858,0,0.005115163834075569,0,0.01805428590943297,1,0.8675673503017332,1,0.9277602576064459,PRIMARY_PERSUADE
HOUSE/CA21 COX FOR TOO LONG,0,0.004666803160334105,0,0.00890219688237615,0,0.007663773392917026,0,0.05842685344026678,0,0.0037157712591712974,0,0.03230184631737815,0,0.017639629284678084,1,0.773397204278693,1,0.9071118786490591,PRIMARY_PERSUADE
HOUSE/CA21 COX IRENE ESPINOZA,0,0.003187660191493949,0,0.006461179728654223,0,0.010369317783186015,0,0.027760658436793907,0,0.003090529947090163,0,0.005395827882584734,0,0.013540882254152436,1,0.8393407533132127,1,0.9302151850499927,PRIMARY_PERSUADE
HOUSE/CA21 COX LOUIE,0,0.0029108922577692512,0,0.006703324229960328,0,0.009881905244879058,0,0.03740949735075948,0,0.003090529947090163,0,0.007448041608285208,0,0.013503377146072654,1,0.8663971086407725,1,0.9462754391124721,PRIMARY_PERSUADE
HOUSE/CA21 COX&DCCC 2018 SP,0,0.002217535056570779,0,0.0061873851990767725,0,0.006757481686544246,0,0.020287744478892897,0,0.003090529947090163,0,0.005251390877259824,0,0.012012853461382316,1,0.8910974474889812,1,0.9497053302593976,PRIMARY_PERSUADE
HOUSE/CA21 COX&DCCC AFTER ALL DONALD HAS DONE,0,0.006754805193040688,0,0.008225830433099624,0,0.0069215412565401535,0,0.026254310236287732,0,0.003090529947090163,0,0.0062593295274037414,0,0.0179996219507152,1,0.7575829987411454,1,0.8084829896064495,PRIMARY_PERSUADE
HOUSE/CA21 COX&DCCC CAN YOU IMAGINE,0,0.0038486424096259102,0,0.011789824463971484,0,0.005995227918979849,0,0.03672506931147201,0,0.003090529947090163,0,0.006352747557217226,0,0.01967014977463486,1,0.5320830649696479,1,0.7353171291555209,PRIMARY_PERSUADE
HOUSE/CA21 COX&DCCC CARLOS ALCALA,0,0.002765324322002946,0,0.006759088721419351,0,0.01043706757269956,0,0.048543477177274474,0,0.0032564479087774066,0,0.006870955643069323,0,0.013813796481520889,1,0.7868928879438553,1,0.9158046155467066,PRIMARY_PERSUADE
HOUSE/CA21 COX&DCCC COMMUNITY HEALTH CLINICS,0,0.002858323666712128,0,0.006461179728654223,0,0.025028113161743,0,0.030146925884428473,0,0.0032564479087774066,0,0.009085601282594228,0,0.012941581751980038,1,0.6638048631859986,1,0.8240804872687648,PRIMARY_PERSUADE
HOUSE/CA21 COX&DCCC LIFE OR DEATH,0,0.003268699033161245,0,0.007600638597791948,0,0.019327294403760534,0,0.034081834076030444,0,0.003992790474914566,0,0.006288084822095893,0,0.01679684729480231,1,0.8202577814120136,1,0.9317374180507296,PRIMARY_PERSUADE
HOUSE/CA21 COX&DCCC PHOTOCOPIER,0,0.002880740762201548,0,0.00732534747455952,0,0.03916650040376626,0,0.0337958383418511,0,0.003090529947090163,0,0.005914530324297047,0,0.0165422445530055,1,0.7684322860097328,1,0.8962480004642055,PRIMARY_PERSUADE
HOUSE/CA21 COX&DCCC PHOTOCOPIER SP,0,0.0023014393579490642,0,0.01244485813782224,0,0.008608437734009149,0,0.02279354675290807,0,0.003090529947090163,0,0.006870955643069323,0,0.012734741645433428,1,0.866255000012759,1,0.9581672082521249,PRIMARY_PERSUADE
HOUSE/CA21 COX&DCCC TACKLING OUR TOUGHEST PROBLEMS,0,0.01327580614917925,0,0.009176882966943809,0,0.0062430895310977685,0,0.05303810071784741,0,0.003090529947090163,0,0.0057113185489634025,0,0.015437649002290974,1,0.76384612719597,1,0.8237627073502838,PRIMARY_PERSUADE
HOUSE/CA21 DCCC BIPARTISAN,0,0.0028469040883005326,0,0.0061873851990767725,0,0.008012292684704618,0,0.028028829399015992,0,0.0070694598415410835,0,0.006288084822095893,0,0.016232918300232914,1,0.8272665054185881,1,0.9086020875788943,PRIMARY_PERSUADE
HOUSE/CA21 DCCC DANGEROUS,0,0.004067129205642287,0,0.011240612351123924,0,0.00713951702895247,0,0.025573653850044516,0,0.0035498532974840534,0,0.005100016856183999,0,0.01429814182153998,1,0.8669487357658461,1,0.9427665329819475,PRIMARY_PERSUADE
HOUSE/CA21 DCCC FAILED,0,0.0027861832590557432,0,0.02511979829056453,0,0.008142579089383387,0,0.02362248896217116,0,0.003090529947090163,0,0.006211812098897905,0,0.015481433797018064,1,0.8284540507364484,1,0.9384857736503167,PRIMARY_PERSUADE
HOUSE/CA21 DCCC INCREDIBLE GUY,0,0.006020721151096517,0,0.008170219112131562,0,0.009519568176732824,0,0.02467538333424847,0,0.003090529947090163,0,0.005809261853902514,0,0.015367465983091534,0,0.4202834535101553,1,0.8479301978737022,PRIMARY_PERSUADE
HOUSE/CA21 DCCC INCREDIBLE GUY SP,0,0.0023014393579490642,0,0.0061873851990767725,0,0.006757481686544246,0,0.020287744478892897,0,0.003090529947090163,0,0.005757706461940304,0,0.012012853461382316,1,0.8954592789662985,1,0.9488789817937977,PRIMARY_PERSUADE
HOUSE/CA21 DCCC WARNING LABEL,0,0.004635525525357069,0,0.011053727636630303,0,0.006257894697872475,0,0.039887787887932624,0,0.006322755046694564,0,0.0068414535722551555,0,0.03889357225127464,1,0.8140672155229256,1,0.8648332116017561,PRIMARY_PERSUADE
HOUSE/CA21 DCCC WE TAKE CARE OF EACH OTHER,0,0.006497494781562398,0,0.007938844638548557,0,0.008080161072772925,0,0.04632020210474189,0,0.0046187734847001425,0,0.00695061358255142,0,0.015757153736836692,1,0.670418949938713,1,0.8849994582990905,PRIMARY_PERSUADE
HOUSE/CA21 HOUSEMAJPAC HE TRIED TO HIDE IT,0,0.0028383647796302925,0,0.008604287889611022,0,0.006750179887356163,0,0.03886931683309594,0,0.0033056962913165858,0,0.005871081409697073,0,0.014660572841812828,1,0.8179435168034201,1,0.8983173886612238,PRIMARY_PERSUADE
HOUSE/CA21 HOUSEMAJPAC HE TRIED TO HIDE IT SP,0,0.003922034119639948,0,0.0061873851990767725,0,0.008393995362162208,0,0.03830604634658619,0,0.003090529947090163,0,0.006007420773586728,0,0.013568687873253861,1,0.8997709303973398,1,0.9378103782823901,PRIMARY_PERSUADE
HOUSE/CA21 HOUSEMAJPAC JUST A FACT,0,0.004892597148534045,0,0.006964235923122451,0,0.00604455430452038,0,0.031119248528899763,0,0.003090529947090163,0,0.004963789812999744,0,0.029987919343813535,1,0.8379670269340915,1,0.8871834886031286,PRIMARY_PERSUADE
HOUSE/CA21 HOUSEMAJPAC LAST TIME,0,0.004507687411583736,0,0.014564618048705043,0,0.010710719855168064,0,0.06137946915797651,0,0.003826872513227323,0,0.008797240716946826,0,0.02648169891620858,0,0.46280922316828565,1,0.7760033842272389,PRIMARY_PERSUADE
HOUSE/CA21 HOUSEMAJPAC NINETY NINE PERCENT,0,0.0036342167139669463,0,0.0061873851990767725,0,0.06590518511093964,0,0.037637246006452185,0,0.0033056962913165858,0,0.005579764448675882,0,0.01819784863766521,1,0.7397584751307607,1,0.8554027659960348,PRIMARY_PERSUADE
HOUSE/CA21 HOUSEMAJPAC NINETY NINE PERCENT SP,0,0.0032864054873398465,0,0.0061873851990767725,0,0.007663773392917026,0,0.07696406565796694,0,0.0034406484346141512,0,0.005244453861508909,0,0.01738334429250793,1,0.7738270950574393,1,0.9013177024105823,PRIMARY_PERSUADE
HOUSE/CA21 HOUSEMAJPAC SON OF TRUMP SP,0,0.006603423949451368,0,0.006759088721419351,0,0.00713951702895247,0,0.03739191039066474,0,0.0038602965474933844,0,0.008613645795668413,0,0.013741370672780799,1,0.7264724409941111,1,0.8797684872459214,PRIMARY_PERSUADE
HOUSE/CA21 NRCC ALL ALONG THE WAY,0,0.0031438197858367585,0,0.006429529700382878,0,0.007778006460628106,0,0.046293033896850834,0,0.00685388162055051,0,0.005395827882584734,0,0.023648847413081917,1,0.7794344250926162,1,0.9056153272903407,PRIMARY_PERSUADE
HOUSE/CA21 NRCC EXPENSE OF OTHERS,0,0.004976130051501592,0,0.011789824463971484,0,0.030236608194142152,0,0.0288298088543143,0,0.006322755046694564,0,0.00874120996566008,0,0.01452158148916511,1,0.7647872440048094,1,0.8435305496221773,PRIMARY_PERSUADE
HOUSE/CA21 NRCC I DON'T LIKE PAYING TAXES,0,0.003326628789339016,0,0.007274401337954921,0,0.005652325898216023,0,0.02891977657346355,0,0.00685388162055051,0,0.004963789812999744,0,0.014769394044916466,1,0.9203666673845514,1,0.9564424607423023,PRIMARY_PERSUADE
HOUSE/CA21 NRCC PAYCHECK PROTECTION PROGRAM,0,0.011590647382123464,0,0.06183238718415718,0,0.006811287761671047,0,0.025288568779011728,0,0.003090529947090163,0,0.006143647816770983,0,0.021912432344381817,1,0.8068478987926565,1,0.8415506765482457,PRIMARY_PERSUADE
HOUSE/CA21 NRCC TANGLED WEB,0,0.0028878643275194868,0,0.0061873851990767725,0,0.005743522813391305,0,0.030702502425619074,0,0.003826872513227323,0,0.015114396386320585,0,0.03479840699133695,1,0.7685173677960044,1,0.895455641477092,PRIMARY_PERSUADE
HOUSE/CA21 NRCC THERE'S RIGHT AND WRONG,0,0.006004268398586617,0,0.007952035903522173,0,0.005729521123994408,0,0.03335076267602517,0,0.0033056962913165858,0,0.006243062427164174,0,0.013945722647943982,1,0.6734741743756472,1,0.8530238572667994,PRIMARY_PERSUADE
HOUSE/CA21 NRCC THIS IS WHAT A TAX LIEN LOOKS LIKE,0,0.009052654958140649,0,0.006429529700382878,0,0.009805169440026525,0,0.030470508715633532,0,0.003090529947090163,0,0.005395827882584734,0,0.015392734642333757,1,0.7630576260851989,1,0.8944667873355718,PRIMARY_PERSUADE
HOUSE/CA21 NRCC WHAT KIND OF MAN,0,0.00438553943972401,0,0.0078461048602975,0,0.010457751072050884,0,0.0410702427971654,0,0.0032564479087774066,0,0.008581342543416835,0,0.021066747027941313,1,0.9112056160215376,1,0.9125725418786033,PRIMARY_PERSUADE
HOUSE/CA21 NRDC CLASS OF CHEMICALS,0,0.0036627485098846843,0,0.0072453471240216515,0,0.007287028037923209,0,0.021636061695905942,0,0.0036451302032669613,0,0.00527492669480924,0,0.021429747790239376,0,0.47549425013320007,1,0.7790076870107103,PRIMARY_PERSUADE
HOUSE/CA21 NRDC THERE'S A DANGEROUS PESTICIDE,0,0.003971664645913234,0,0.0094252187838825,0,0.0085749038356407,0,0.030744014800476088,0,0.0036451302032669613,0,0.006497184562542137,0,0.03854592308916614,1,0.7024986217673306,1,0.831931339125092,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO DEMOCRAT,0,0.016911738930841823,0,0.00890219688237615,0,0.007939103783500608,0,0.05465331078009339,0,0.008779714551653302,0,0.0075813207631358365,0,0.014793105732494354,0,0.25884531014167056,1,0.5083349460605747,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO ETHICS REPORT,0,0.0026825552153278334,0,0.0061873851990767725,0,0.0055851241384214,0,0.02759807585269778,0,0.0032564479087774066,0,0.009465513470276025,0,0.013148106170829715,1,0.8556891997263539,1,0.9147313311286809,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO ETHICS REPORT SP,0,0.0022476961201318164,0,0.0061873851990767725,0,0.006466816188749405,0,0.02079448599364909,0,0.0032564479087774066,0,0.005100016856183999,0,0.012364521463882564,1,0.84354221197367,1,0.9344977308660596,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO NEGATIVE CAMPAIGN,0,0.005071174182749553,0,0.00732534747455952,0,0.00615878737223146,0,0.037637246006452185,0,0.003090529947090163,0,0.008264760703479335,0,0.017270668264257334,1,0.8021892056109569,1,0.9070447193734985,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO ONE MILLION DOLLARS,0,0.004183125614368497,0,0.012348102995603735,0,0.006116729754669726,0,0.029243290500861073,0,0.0034406484346141512,0,0.03410375138074688,0,0.03631903822330945,1,0.6914732608262829,1,0.7784061029498508,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO SCANDAL AFTER SCANDAL,0,0.003790134109423078,0,0.006964235923122451,0,0.0062430895310977685,0,0.023477362155766325,0,0.0036558147788405744,0,0.006760002365199818,0,0.01974340009662826,1,0.805903728086938,1,0.914389095476422,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO THE IRS,0,0.005299401795495973,0,0.008225830433099624,0,0.009787609288259912,0,0.022085262189909603,0,0.003090529947090163,0,0.0062593295274037414,0,0.013682705420527647,1,0.7328977324790018,1,0.8446172977502058,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO WENDI,0,0.00824909373570762,0,0.007001233222725457,0,0.013869904036718478,0,0.05597152417111744,0,0.00527915940702826,0,0.010513983585562228,0,0.0894617372905819,1,0.6092976560227145,1,0.7326894478720347,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO WENDI SP,0,0.002217535056570779,0,0.0061873851990767725,0,0.006757481686544246,0,0.020287744478892897,0,0.003090529947090163,0,0.005251390877259824,0,0.012012853461382316,1,0.8917055470749212,1,0.9497053302593976,PRIMARY_PERSUADE
HOUSE/CA21 VALADAO&NRCC CORONAVIRUS,0,0.0033374671482228955,0,0.024202068321787746,0,0.02388831530499751,0,0.02739760390328136,0,0.0034716142530038297,0,0.03452126559132299,0,0.03264716901902186,1,0.7595019408530473,1,0.7944748350764448,PRIMARY_PERSUADE
HOUSE/CA22 ARBALLO AMY,0,0.009623142329323046,0,0.01007270074112045,0,0.006667299876939957,0,0.02671058408389754,0,0.003090529947090163,0,0.005757706461940304,0,0.02286747663055278,1,0.7989349562218577,1,0.8768891120708293,PRIMARY_PERSUADE
HOUSE/CA22 ARBALLO ASTHMA,0,0.008263559306535644,0,0.013965097035551051,0,0.024013800849281154,0,0.04705396010377421,0,0.003090529947090163,0,0.011018717139734138,0,0.01939258324707243,1,0.6755416145647324,1,0.7827572086001204,PRIMARY_PERSUADE
HOUSE/CA22 ARBALLO PUSH TO THE EXTREMES,0,0.005786424191046281,0,0.011225892561374962,0,0.012688677912163571,0,0.028593467301349443,0,0.0033056962913165858,0,0.032650056106880945,0,0.026342427015898937,1,0.6154402138589194,1,0.8033801753112452,PRIMARY_PERSUADE
HOUSE/CA22 ARBALLO RAISED BY A SINGLE MOM,0,0.007983971948724425,0,0.01604177815845441,0,0.00604455430452038,0,0.04743443493424524,0,0.0034406484346141512,0,0.011580436225452583,0,0.03301762997230577,1,0.7076650893707013,1,0.7859501845713204,PRIMARY_PERSUADE
HOUSE/CA22 ARBALLO RANDY,0,0.00607487680497644,0,0.008172342120134526,0,0.0062430895310977685,0,0.023764046974219043,0,0.0041044535536608525,0,0.005559944527887578,0,0.0232478516833129,1,0.86428124927295,1,0.8548388959114058,LEARNMORE
HOUSE/CA22 ARBALLO SMALL BUSINESS OWNER GENERAL,0,0.008348652601181476,0,0.011622654388431256,0,0.009110028528643111,0,0.031837735846839854,0,0.0036558147788405744,0,0.016394277857414465,0,0.04734007548233858,1,0.6713948775989032,1,0.7912061129672616,PRIMARY_PERSUADE
HOUSE/CA22 NUNES LEADING THE WAY,0,0.13993774673099998,0,0.012172572050443432,0,0.008230285258895645,0,0.05817615844430413,0,0.0032564479087774066,0,0.007103750107303913,0,0.017750308551768137,0,0.2626148684048253,0,0.3594513740748202,PRIMARY_PERSUADE
HOUSE/CA22 NUNES MEANINGFUL ACTION SP,0,0.0030209787310416566,0,0.00754325611678678,0,0.0069215412565401535,0,0.02934376744725777,0,0.0032564479087774066,0,0.005251390877259824,0,0.026952484515139385,1,0.6920952475656159,1,0.8347214232176923,PRIMARY_PERSUADE
HOUSE/CA22 NUNES PAID PROTESTOR,0,0.004921788423519944,0,0.009776965617680464,0,0.006466816188749405,0,0.026657331224498704,0,0.0036558147788405744,0,0.012959221010825087,0,0.02304663436405588,1,0.7529317623537694,1,0.892151878043671,PRIMARY_PERSUADE
HOUSE/CA22 NUNES PAID PROTESTOR SP,0,0.003513319455105273,0,0.006429529700382878,0,0.006352583121038326,0,0.05993228584914935,0,0.006045581330466919,0,0.005724201454000792,0,0.02017942748675654,1,0.7441675561153331,1,0.8880125112339887,PRIMARY_PERSUADE
HOUSE/CA22 NUNES THE DEMOCRAT PLAN,0,0.0071528898270697494,0,0.006971552594444201,0,0.007809401153436209,0,0.06612109163149693,0,0.004307050518990818,0,0.017057803363297222,0,0.02345388010589646,1,0.579651799761167,1,0.8362440099612405,PRIMARY_PERSUADE
HOUSE/CA22 NUNES THE DEMOCRAT PLAN SP,0,0.002783065914658397,0,0.006690441393545001,0,0.010356555414439788,0,0.032304401617619716,0,0.0034716142530038297,0,0.017686251469835886,0,0.013490787136504211,1,0.6769925778433918,1,0.8363008229891722,PRIMARY_PERSUADE
HOUSE/CA22 NUNES THEIR PLAN,0,0.00334590851983501,0,0.006703324229960328,0,0.006466816188749405,0,0.05187209670299535,0,0.0032564479087774066,0,0.005724201454000792,0,0.0125473157826212,1,0.7953377243546783,1,0.9101681681145464,PRIMARY_PERSUADE
HOUSE/CA22 NUNES YOU'VE HEARD,0,0.004494128805078646,0,0.0072453471240216515,0,0.006516771456532894,0,0.048613100712569766,0,0.003090529947090163,0,0.014370003023482984,0,0.0172301928844643,1,0.8315969359094706,1,0.8589890318839886,PRIMARY_PERSUADE
HOUSE/CA23 MANGONE AN HONEST PERSON SP,0,0.002217535056570779,0,0.0061873851990767725,0,0.006757481686544246,0,0.02572186124658711,0,0.003090529947090163,0,0.006681690711521485,0,0.012753977129929928,1,0.8921965581896292,1,0.9364465634577108,PRIMARY_PERSUADE
HOUSE/CA23 MANGONE I UNDERSTAND,0,0.006074876709023567,0,0.012125710582899485,0,0.009231183306428725,0,0.0341329452595203,0,0.006525126071693374,0,0.04236193471672108,0,0.026907477140952665,1,0.5611608081594004,1,0.8126478681431721,PRIMARY_PERSUADE
HOUSE/CA23 MANGONE MY FATHERS FOOTSTEPS,0,0.010015143552874254,0,0.008523739425864752,0,0.3011153361643682,0,0.11962221926480131,0,0.004847701150665584,0,0.011125651948312536,0,0.049253091554473855,1,0.654598065486448,1,0.6687147607322533,PRIMARY_PERSUADE
HOUSE/CA23 MCCARTHY CHRIS MCENULTY,0,0.006138553932095078,0,0.016180367393014972,0,0.005876052555867661,0,0.04237430513719567,0,0.008445411257476887,0,0.008257528771660996,0,0.043006881038695606,1,0.7942797756949276,1,0.8751021460661801,PRIMARY_PERSUADE
HOUSE/CA23 MCCARTHY FIGHTING FOR US,0,0.043803047868968534,0,0.008236394793507925,0,0.006466816188749405,0,0.040537761867621855,0,0.003090529947090163,0,0.015658686927075227,0,0.09167266205103988,1,0.557496022195423,1,0.6969283010646032,PRIMARY_PERSUADE
HOUSE/CA23 MCCARTHY FRANCES CUETO,0,0.0069492153054606645,0,0.02000402484732403,0,0.006387597327936872,0,0.041221222315933004,0,0.0037157712591712974,0,0.008139388084203078,0,0.03165229099888306,1,0.7568636420170806,1,0.8593344690917777,PRIMARY_PERSUADE
HOUSE/CA23 MCCARTHY KNOW WHAT ITS LIKE,0,0.013508980635858817,0,0.018392224349260907,0,0.007939103783500608,0,0.043001250847808446,0,0.003899971785008042,0,0.007356619882248347,0,0.01961004375119665,1,0.6818070293744541,1,0.8343534290910531,PRIMARY_PERSUADE
HOUSE/CA24 CALDWELL AMERICA IN JEOPARDY CAREER POLITICIANS,0,0.015920326339371956,0,0.009583950505039997,0,0.010538141909259592,0,0.04301860750436361,0,0.0037157712591712974,0,0.005809261853902514,0,0.0167499462104546,1,0.6076659446922159,1,0.75083144157985,PRIMARY_PERSUADE
HOUSE/CA24 CALDWELL AMERICA IN JEOPARDY DEFUND,0,0.006677997753323607,0,0.008739450987976155,0,0.01171844265157584,0,0.022949504862345343,0,0.0037157712591712974,0,0.007620690045339558,0,0.024215918026440464,1,0.5110314733258968,1,0.7752927736677948,PRIMARY_PERSUADE
HOUSE/CA24 CALDWELL BLOW DRY,0,0.011968734387141616,0,0.011679447246669354,0,0.014240898604459845,0,0.028583232070368916,0,0.004491251044827563,0,0.009569079923996334,0,0.04879653282150682,1,0.5137077421914047,1,0.5993626110422793,PRIMARY_PERSUADE
HOUSE/CA24 CALDWELL LINDA,0,0.007736177879289952,0,0.0080614443019007,0,0.00802151077184213,0,0.03552016994574471,0,0.003899971785008042,0,0.005757706461940304,0,0.024414252875495524,1,0.6775366770279558,1,0.8981789714525945,PRIMARY_PERSUADE
HOUSE/CA24 CALDWELL NO POLITICIAN,0,0.00688575450446359,0,0.0061873851990767725,0,0.050028413961241476,0,0.02376899809665068,0,0.0046187734847001425,0,0.006216520514032971,0,0.017165439966744717,1,0.6783370184041626,1,0.8233379700774562,PRIMARY_PERSUADE
HOUSE/CA24 CALDWELL PAC MAN,0,0.0029914440700179795,0,0.008522804582958475,0,0.006688132825716886,0,0.03716838690433646,0,0.003992790474914566,0,0.0361891020552358,0,0.02039639433078991,1,0.8483598602996195,1,0.9338023683082467,PRIMARY_PERSUADE
